yt_channel_id (S),yt_published_at (S),yt_track_id (S),yt_track_name (S),spotify_found_time (S),spotify_playlist (S),spotify_uri (S)
UCL4J20Y1UpQGttcNXMB2j9Q,2013-04-12T16:34:30.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLnhLMDhxbXd6LXc4,Nail - Cassiopeia (1993),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2013-04-18T23:36:39.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLm4wQVNkM1kwZ1dz,The Traveller II - Lip's Endless Loops (Live At Dawn),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2013-04-19T02:53:13.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLm1IOWlnTkVDM1JN,Code 6 - C.O.D.E.S. (1990),2019-12-01T05:14:32.420619+00:00,7GlxpQjjxRjmbb3RP2rDqI,spotify:track:2DHJTa0JxzDaM3aq5YXwU9
UCL4J20Y1UpQGttcNXMB2j9Q,2013-04-20T00:06:51.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLjI1ejZ0aVo5dzRZ,Dominic Woosey - Straylightsong (1992),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2013-04-20T21:02:06.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLk16b3JTc2N2SUk4,Musicology - Satori (1992),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2013-04-22T21:05:19.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLlhfRGxNTzNaTnU0,DJ Hooligan - Imagination Of House (Euphoria Mix),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2013-04-26T02:18:51.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLmI4WjdLYndIUEJB,Alex Martin - Concepto (1995),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2013-04-26T17:45:23.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLnpOVG9kZVhERC00,Alex Martin - Straight (1995),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2013-05-06T19:53:35.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLjh3b2M0dVhuZjBR,Blanco - Atmosphere (Yakari Mix),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2013-05-08T22:19:03.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLkN6SnlPSW56NThJ,Mystic Force - Operating Through Time (1994),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2013-05-08T22:30:17.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLndTdW9wUkotSmw0,Mystic Force - Sunset At Dawn (1994),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2013-05-11T03:35:07.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLmJCVHVvWG1LTFA4,Mystery Of The Yeti - The Yeti Revelation / Sacred Communication (1996),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2013-05-11T03:41:38.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLjNxNFBKQ3c2ODlV,Prana - Message To Eastedge (Doof Remix),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2013-05-15T02:26:24.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLlhFRVBLNDR0QWp3,Temple Of Ellora - Chameleon (1996),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2013-05-24T18:28:53.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLnBsNG9qSzlGeDlB,Aural Imbalance - Different Perspective (Mixed),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2013-05-24T18:30:44.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLm1oMkkySl81TG13,"Aural Imbalance - Legacy (Album, mixed)",,,
UCL4J20Y1UpQGttcNXMB2j9Q,2013-05-24T18:32:58.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLklrT3J0akgwRklF,Aural Imbalance - Intuition (Mixed),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2013-06-03T15:32:50.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLlNsa051b3dTMzlr,Sensenet Corp. - Paralysed (1994),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2013-06-03T15:38:17.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLkN2NHo4QzNMa0Qw,Earth Frequency - Betawave (1994),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2013-06-07T19:22:12.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLlc4dmswSFNoVXpN,Code 30 - Space Rider (Odyssey Mix),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2013-06-07T22:31:29.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLlpzeXVET01MVEhN,Nico - Melbourne (1994),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2013-06-10T15:07:03.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLlV3Vm5Fc19IcHBr,Doof - Destination Bom (Om Edit),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2013-06-10T17:11:09.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLldVX3psU0x5RnhZ,Doof - Youth Of The Galaxy (Final Demand Mix),2019-11-02T12:58:59.346021+00:00,7GlxpQjjxRjmbb3RP2rDqI,spotify:track:5ZkfVAP8dnbnCMgfkOPPg3
UCL4J20Y1UpQGttcNXMB2j9Q,2013-06-15T01:53:04.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLk5EdDVOb2p6dDBR,MikeroBenics - Gewitterhund (1996),2019-12-01T05:14:36.120685+00:00,7GlxpQjjxRjmbb3RP2rDqI,spotify:track:7LwCjS937nX7wFST9pE2J1
UCL4J20Y1UpQGttcNXMB2j9Q,2013-06-15T17:42:13.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLnBVbXJlUWJ0emhZ,Pilgrims Of The Mind - Digital Four A Groove (1994),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2013-06-15T17:50:29.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLjZkUDFwbTVXNzZV,Deviator - Sweet Elemetry (1994),2019-12-01T05:14:36.900648+00:00,7GlxpQjjxRjmbb3RP2rDqI,spotify:track:0rYsMSGFtvsrZS4KDH3DW5
UCL4J20Y1UpQGttcNXMB2j9Q,2013-06-16T10:51:10.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLkRibDl6NTBTZEZ3,Nigel - Mushroom (1994),2019-12-01T05:14:37.540695+00:00,7GlxpQjjxRjmbb3RP2rDqI,spotify:track:2McuzBqjSwxOBmz1xgxdbq
UCL4J20Y1UpQGttcNXMB2j9Q,2013-06-16T10:57:08.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLmx5TXRUS3JXMzBB,Deviator - Metropolis (1994),2019-12-01T05:14:38.160674+00:00,7GlxpQjjxRjmbb3RP2rDqI,spotify:track:11uSLwi0gqAcDLktauO0DG
UCL4J20Y1UpQGttcNXMB2j9Q,2013-06-21T20:33:23.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLjdjYk82aFVBR0V3,Delerium - Awakining (1994),2019-12-01T05:14:38.784694+00:00,7GlxpQjjxRjmbb3RP2rDqI,spotify:track:2gI4xRv0hf9TWsGnBp03ES
UCL4J20Y1UpQGttcNXMB2j9Q,2013-06-21T20:37:50.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLk9UM3NwMUJWM3ZF,DV8R - Exitrance (1994),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2013-06-21T20:40:53.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLl9yMWFkVTJieHNR,Sect - Season Five (1994),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2013-06-21T20:44:44.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLjhha0xsSkhrNUtR,Pilgrims Of The Mind - Chase (1994),2019-11-02T12:59:01.504173+00:00,7GlxpQjjxRjmbb3RP2rDqI,spotify:track:2zQrENrWNpvEpYNiYE2Tle
UCL4J20Y1UpQGttcNXMB2j9Q,2013-06-21T20:50:35.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLm82QU1yQkZJdXZB,DV8R - Formations (1994),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2013-06-21T21:13:29.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLlVlRmZtdXMxOGxF,X-Dream - Children Of The Last Generation (Remix),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2013-06-21T21:19:15.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLk55SGk4YkVRQU80,Loft - Secrets Of Paradise (1995),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2013-06-24T23:15:55.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLmFVbjExU0JndHZJ,Cherry Moon Trax - United Colors Of Cherry Moon (1995),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2013-07-04T01:20:34.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLlZvOFZnU0ZMY2xB,"Dreamdoktor, Deviator & THCOD - Lynkphreek via Neurospora Isolates (1993)",,,
UCL4J20Y1UpQGttcNXMB2j9Q,2013-07-04T02:03:52.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLjZrM012R0FQRHBZ,Stellar Sofa - Aetherius (1993),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2013-07-07T18:33:19.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLkEzdEZobDBsODdJ,Trax Beyond Subconsciousness - Indicate (1993),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2013-10-08T02:43:56.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLjdvZ0p1azRycFRR,Probe - Rapid 'R' (1993),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2013-10-12T00:17:03.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLnpmWGtOU1o2YTEw,Clockhouse Hours - Making It (1990),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2013-10-12T00:31:32.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLkxIRlVsLW5ocGtn,Cert X - My Heart (1990),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2013-10-12T00:45:57.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLnh6YVJ3QUs0b01R,Yin Yang - Oh-One (1989),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2013-10-12T01:00:51.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLmZiZlFNZkc0TzFj,Morph - First Born (1994),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2013-10-12T01:36:34.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLlNISDdiX3VxREdN,Morph - Horizon (1994),2020-01-23T00:23:09.903652+00:00,7GlxpQjjxRjmbb3RP2rDqI,spotify:track:4eQZ40ifz8aLVNDO3yBhbH
UCL4J20Y1UpQGttcNXMB2j9Q,2013-10-14T14:07:43.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLkRCd2QxUlNwd3FZ,Ultraviolet - Kites (1990),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2013-10-15T21:23:32.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLlRCMlh0bC16VXRV,Morph - Our Future (1994),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2013-10-16T20:33:46.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLmN1Z3BObGQ0NWFB,Lazonby - Wave Speech (Oliver Lieb Remix),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2013-11-16T17:26:50.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLlRuM3NNNkRwZGsw,Nemesis - Gegenschein (1994),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2013-12-21T02:17:08.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLmt6SEJacnRBMVJz,Optic Nerve - Optaphonik Pt. 2 (1997),2019-12-01T05:14:42.560655+00:00,7GlxpQjjxRjmbb3RP2rDqI,spotify:track:6cG55GWNJem3ubDyNIKAx3
UCL4J20Y1UpQGttcNXMB2j9Q,2014-01-16T05:59:33.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLk1iZnJYTlVudDRz,Access 58 - Horizon (1997),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2014-01-18T11:33:20.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLmo2SkpRck9Hd0w4,100Hz - Warp (1996),2019-12-01T05:14:43.320738+00:00,7GlxpQjjxRjmbb3RP2rDqI,spotify:track:0qBiXK76dR9vizqCXBcT5S
UCL4J20Y1UpQGttcNXMB2j9Q,2014-01-18T11:38:38.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLmd1ZlVUOWJyQ0pZ,Hot Lizard - The Theme (1995),2019-12-01T05:14:43.920643+00:00,7GlxpQjjxRjmbb3RP2rDqI,spotify:track:6d5GciVYDpRDIOzeUrjI3P
UCL4J20Y1UpQGttcNXMB2j9Q,2014-01-18T11:39:46.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLmIzUFdxa0g0S3pJ,Pure - A Way Of Thinking (1994),2019-12-01T05:14:44.520651+00:00,7GlxpQjjxRjmbb3RP2rDqI,spotify:track:5MwncZI1rn3OInbGqbJ6oD
UCL4J20Y1UpQGttcNXMB2j9Q,2014-01-18T12:00:32.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLlNqbTlmV2ZSZzVN,The Morning Glory Seeds - The Visitor (1994),2020-01-23T00:24:31.467339+00:00,7GlxpQjjxRjmbb3RP2rDqI,spotify:track:5HHQcTej1T0tUnWy6nMkg1
UCL4J20Y1UpQGttcNXMB2j9Q,2014-01-18T12:03:26.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLjNuR1FBTXRSMGk4,Babies From Gong - Decadent Butterfly (1994),2019-12-01T05:14:45.300694+00:00,7GlxpQjjxRjmbb3RP2rDqI,spotify:track:2GbBkGDCiENFB84wSXY0uP
UCL4J20Y1UpQGttcNXMB2j9Q,2014-01-18T12:06:27.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLlF2R3BkQjFzU1hJ,Pure - Optical Illusion (1994),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2014-01-20T05:37:54.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLkoxU0JwYm51YWN3,Hangar 18 - Acid In (1997),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2014-01-22T08:12:35.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLjdpRXFHRGZYOUlR,Fanger & Kersten - Electrone (1997),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2014-01-22T08:22:54.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLjZzRVZRemJSVHk0,Fanger & Kersten - Five Seasons (1997),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2014-01-23T16:49:08.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLkU3VkttRXNhdXdB,The Shamen - Transamazonia (Beatmasters Via Nuw Idol hypnotic Mix),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2014-01-28T00:49:08.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLjVyZXg4NEJCM3Zr,Lux - Deep Down (1990),2019-12-01T05:14:46.740610+00:00,7GlxpQjjxRjmbb3RP2rDqI,spotify:track:6xLPY8ZptyswlY1a8AmCUo
UCL4J20Y1UpQGttcNXMB2j9Q,2014-01-28T00:54:01.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLkhmaDVVcHQzQ2tR,Sueno Latino - Luxuria (1989),2019-12-01T05:14:47.340679+00:00,7GlxpQjjxRjmbb3RP2rDqI,spotify:track:3aXtnVrnDdBxRWqYkjGGQH
UCL4J20Y1UpQGttcNXMB2j9Q,2014-02-01T02:49:55.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLnlkUVlxdEh0SGF3,No Key - Goodbye - It's A Small Country (1993),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2014-02-02T01:26:10.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLml3LUY5ZDhFUUdZ,Human Beings - The Matrix (1992),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2014-02-02T02:50:54.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLm1xLXpXVDlkZnZZ,E-Rection - Smoke My Dang-A-Long (1992),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2014-02-06T03:35:11.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLlVDRThyU1luLU5B,Tandu & Trex - High Density (1994),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2014-02-06T10:45:14.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLkJYaWVUcmpBZGh3,D.A.C. Robinson - Brutal Deluxe (Acid Mix),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2014-02-06T10:56:59.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLjRSWnd5YzlENHRv,Kemel - NHHW (1996),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2014-02-06T20:27:49.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLml2LTV2dU9qbGYw,Galaxian - Amphitron Galaxian (1995),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2014-02-06T20:45:39.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLklac1h5enlJc1M0,Kemel - Anifaras (Club Mix),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2014-02-08T21:24:26.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLlo4SzZQOE41RENn,Q-Art ‎- Sazzed (303 Version),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2014-02-11T16:40:25.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLkExOHRNMS0wUHZr,Shamanic Tribes On Acid - Omega Sunset (1997),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2014-02-12T01:25:30.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLmNFVWZheXVtOEdB,D.A.C. Robinson ‎- Cosmic Element (1993),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2014-02-13T00:14:22.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLjRXVV9TY1JQMVhZ,Nexus 6 - AB-Chic (1994),2019-12-01T05:14:49.800664+00:00,7GlxpQjjxRjmbb3RP2rDqI,spotify:track:7ceU2meyfQGL3JgRhmfdVO
UCL4J20Y1UpQGttcNXMB2j9Q,2014-03-13T12:54:03.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLmR2T0RuaXNWdFc4,Sweep - Sea Of Emotions (1993),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2014-04-06T15:10:39.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLnpINUdxLTNyeG40,Head-Doctor - Fantasma De Escobar (1994),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2014-04-08T00:16:48.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLkxlQVZEbEFicklB,The Shamen with Terence McKenna ‎- Re: Evolution (Live At The Warfield),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2014-04-12T15:08:17.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLkswUFFyNG9oVDc0,Indio - Earthtones,,,
UCL4J20Y1UpQGttcNXMB2j9Q,2014-04-13T00:57:56.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLlF3LXZuMVJ4cF84,M.B.O. - For Your Love (Club Mix),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2014-04-21T23:17:24.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLk5nT25SbElJQXlj,Gypsy - Canton Express (1994),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2014-04-28T23:55:03.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLk5vMGdPSXk0V1ln,Under The Honeytunnel - Three Monkeys (1997),2019-12-01T05:14:51.400662+00:00,7GlxpQjjxRjmbb3RP2rDqI,spotify:track:1g6aUIAgv25xLtWRTP4Hvy
UCL4J20Y1UpQGttcNXMB2j9Q,2014-04-29T00:12:03.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLnphYjRVNWMtb3Zv,Mushroom - Slap Tongue Squeaky Bonk (Astralasia Remix),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2014-05-04T22:20:56.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLkdqQm1fS0JndHRB,Wax - Coyote (1994),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2014-05-04T22:28:27.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLkROUUgzc2pSdl9R,Fantasphere - Astral Dream (1995),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2014-05-04T23:12:25.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLlBQR1NjUVFkUVk4,Ultimate Life Experience - Escape From Noise (1993),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2014-05-05T16:46:00.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLkhXZEpqZzF2S2p3,Country & Western - Reincarnated (1993),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2014-05-06T22:28:30.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLjRQUktqb2ttN3Nn,Metch Kangmi - Midnight (1993),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2014-05-26T03:02:29.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLktneEZ1Y3FhN3cw,Trans Motion - Message II (1993),2019-12-01T05:14:52.960665+00:00,7GlxpQjjxRjmbb3RP2rDqI,spotify:track:0RFrPIRrpnoIgA4ODnL5bG
UCL4J20Y1UpQGttcNXMB2j9Q,2014-06-10T19:37:19.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLmg0UDczdC02Rktv,Source - Release It (1993),2019-12-01T05:14:53.600697+00:00,7GlxpQjjxRjmbb3RP2rDqI,spotify:track:0TK5J132Qw91R95fz8500w
UCL4J20Y1UpQGttcNXMB2j9Q,2014-06-20T03:55:16.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLnowRkVDdjgzOXZB,Azimuth - Structure (1994),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2014-06-25T00:12:49.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLjNhYnpIZnZsRGFz,Projekt Erde - Schoko Rigel (1995),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2014-07-02T19:38:27.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLmF2WWhXSnNsSzVZ,Stamina - Stranded Selen (1994),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2014-07-08T04:06:39.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLkRjbnFDTHRvMWlV,Mark Broom - The Alien Spoke (1996),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2014-07-08T04:12:56.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLnowMDh0Yk9pTUFN,Mont-Cenis-Trax - Les Plates Vertes (1997),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2014-07-11T02:21:30.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLnlza2ptTDVKQjhz,Sleepwalker - Sleepwalker (1990),2019-12-01T05:14:55.040731+00:00,7GlxpQjjxRjmbb3RP2rDqI,spotify:track:6UsmKj9xtDsvomxw1GLpGh
UCL4J20Y1UpQGttcNXMB2j9Q,2014-07-19T23:35:44.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLlZDNG8tQWpwR0ZN,S.M.I.L.E. - Stars (1994),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2014-07-20T03:55:15.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLnI2b1JWalFQd2ZR,Marzipan & Mustard - Human Vitalis (1998),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2014-07-20T16:14:20.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLjh1SnhDM1VWWkpj,Trance Research - Moonraker (1994),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2014-08-17T23:37:06.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLmE2YmJvUzJHNzlR,New London School Of Electronics - The Frenchman (1994),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2014-09-14T12:48:44.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLjNNMG1fa0FWWi1z,The KLF - Kylie Said Trance (Safe From Harm Mix),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2014-09-14T12:54:10.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLjhQNmpGYXF0MnNz,Solar Systems - Muse (1996),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2014-09-25T14:28:56.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLkFSSFJVOGlFX2xv,Dr. Baker - Hello Dag (1993),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2014-09-26T01:20:24.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLjVueDRVTElzNFg4,German Electronic Foundation ‎- G.E.F. Part 5 (1994),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2014-09-28T02:28:06.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLndLMTBLQWc1eE0w,Katmandu - Lusitania (1995),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2014-10-03T08:06:47.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLkE1S3U2eDhKbUpB,Nocturnal High - Dreamstate (1995),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2014-10-03T21:55:13.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLnowanFYc1VmQ200,Estelle - Synch-Session (1994),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2014-10-08T23:55:16.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLmliZnV1Q0tPdnNZ,Zenith Nadir - Arctic Swirl (1995),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2014-10-10T06:50:59.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLnlfVTlHenU3YTJr,Cyan - Doorways (1995),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2014-11-03T18:37:38.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLlA3b2NhcTJZN0pv,Surge - Misére (1998),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2014-11-24T10:57:58.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLnhwRmFSV3ZPdWNz,Night On Earth - Surf De Neige (1995),,,
